ILCE,KAPINO,ENLEM,ACIKLAMA,ILCEID,MAHALLE,MAHALLEID,ADI,BOYLAM,YOL,dist_m,risk_band
KONAK,,38.439394688705,3520-100-01,21,UMURBEY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.148187456328,ALSANCAK GAR ÖNÜ (İZBAN GİRİŞİ) - LİMAN CADDESİ,5215.57034696243,Güvenli
MENEMEN,,38.636835278845,3522-012-01,17,BELEN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.100409657725,BELEN CUMHURİYET,631.2372747961114,Orta
MENEMEN,,38.619454194596,3522-022-01,17,EMİRALEM MERKEZ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.152498531579,HAVA PİLOT YÜZBAŞI MURAT AYDIN,639.9054662606285,Orta
MENEMEN,,38.622346163764,3522-063-01,17,YAYLA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.136695604617,ÇINARLI KUYU,395.1468410437505,Yüksek
GÜZELBAHÇE,,38.316274949238,3514-008-01,1,PAYAMLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.923365699402,GAZİ,12128.639094640124,Güvenli
GÜZELBAHÇE,,38.355706063432,3514-004-01,1,KAHRAMANDERE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.881151262135,900,7884.186765965059,Güvenli
TİRE,,37.997687659304,3527-013-01,997,BAŞKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.659253062936,BAŞKÖY ATATÜRK MEYDANI - BAŞKÖY CUMHURİYET SOKAK,10448.486073475762,Güvenli
BORNOVA,,38.517730044127,3507-022-01,2,KARAÇAM,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.270967188219,KARAÇAM MAH. MEYDANI,4780.677090536371,Düşük
KARABAĞLAR,,38.362320115727,3531-057-01,19,YURDOĞLU,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.099431584475,YURTOĞLU PARKI - 3946 SOKAK,1383.2495220549545,Düşük
SELÇUK,,37.95674621532,3526-010-01,10,İSA BEY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.371113674878,2035,2283.5308455999975,Düşük
MENEMEN,,38.613663430165,3522-010-01,17,AYVACIK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.185943686929,AYVACIK,1967.3335327287414,Düşük
KEMALPAŞA,,38.4592364522,3517-041-01,6,SÜTÇÜLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.44973829248,AKEVLER CAD. VE KONAK SOKAK KESİŞİMİ,1888.092287442477,Düşük
KEMALPAŞA,,38.397325704509,3517-006-01,6,AŞAĞIKIZILCA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.513563109559,2001,4583.9356599398125,Düşük
BALÇOVA,,38.384691679944,3503-002-01,14,ÇETİN EMEÇ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.061053424591,DUYGU,2969.963353145615,Düşük
KARŞIYAKA,,38.453877996621,3516-001-01,20,AKSOY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.106625041141,GİRNE,1281.8454233682423,Düşük
KARŞIYAKA,,38.542423506232,3516-026-01,20,YAMANLAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.132661416751,YAMANLAR,4492.860886051418,Düşük
MENEMEN,,38.620378227589,3522-017-01,17,ÇALTI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.227778563944,ÇALTI,4209.191354380062,Düşük
MENEMEN,,38.612569607923,3522-028-01,17,GÖKTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.163123741716,930,677.1894401849224,Orta
MENEMEN,,38.637052679088,3522-052-01,17,SÜLEYMANLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.17895478634,920,480.11840531846326,Yüksek
MENDERES,,38.25334367585,3521-006-01,13,BARBAROS,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.122865586317,321,3285.760038890695,Düşük
MENDERES,39,38.256625016491,3521-002-01,13,AKÇAKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.101984397655,AKÇAKÖY,5118.871906908139,Güvenli
MENDERES,37-39,38.259477967698,3521-011-01,13,ÇATALCA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.069785555192,7419,5437.778647255228,Güvenli
MENDERES,,38.184292897461,3521-045-01,13,TEKELİ ATATÜRK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.186095337155,SAKARYA,2193.2805380544937,Düşük
MENDERES,,38.136658742509,3521-013-01,13,ÇİLEME,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.194858129453,KARAKUYU YOLU,1098.4177443252556,Düşük
KARŞIYAKA,,38.494944927705,3516-016-01,20,LATİFE HANIM,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.117282800815,BAŞ PEHLİVAN KARAALİ,4164.363613005152,Düşük
MENDERES,,38.021165250105,3521-014-01,13,ÇUKURALTI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.096440820842,MUSTAFA KEMAL PAŞA,9503.151015561702,Güvenli
SEFERİHİSAR,,38.077752807219,3525-014-03,12,MERSİN ALANI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.960030418272,ÜRKMEZ,447.3112886728885,Yüksek
MENDERES,,38.031318346247,3521-023-01,13,GÖLOVA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.242263062402,GÖLOVA,3467.663914878373,Düşük
KARABAĞLAR,,38.396985112792,3531-018-01,19,BAHAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.118736711586,9165,5565.607165471367,Güvenli
KARŞIYAKA,,38.470036914803,3516-009-01,20,DEDEBAŞI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.107581008578,6053/3,1424.4814611508054,Düşük
KARŞIYAKA,,38.461466691739,3516-004-01,20,BAHARİYE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.117060587987,ZÜBEYDE HANIM,1907.8716933641117,Düşük
TİRE,,38.098567408855,3527-058-01,997,KOCAALİLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.915520059578,KARŞI,2320.5595883177484,Düşük
KARŞIYAKA,,38.463743579151,3516-023-01,20,TERSANE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.128181784816,1664,2887.211013069588,Düşük
MENDERES,,38.052717036738,3521-041-01,13,ORTA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.052297991986,FİLİZ,7451.511745222043,Güvenli
MENDERES,,38.05849598995,3521-028-01,13,GÜMÜLDÜR İNÖNÜ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.036980059965,6074,5966.159524930729,Güvenli
SEFERİHİSAR,,38.169113319463,3525-015-01,12,ORHANLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.95343063305,ORHANLI,677.2235717684003,Orta
SEFERİHİSAR,,38.242501784095,3525-008-01,12,DÜZCE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.815700863872,LOJMAN,1467.5488873674983,Düşük
SEFERİHİSAR,,38.258217186839,3525-020-01,12,TURGUT,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.805444448615,PINAR,2252.398132047357,Düşük
SEFERİHİSAR,,38.275906002343,3525-012-01,12,İHSANİYE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.80866979375,İHSANİYE,4230.592135353464,Düşük
SEFERİHİSAR,,38.179342314958,3525-018-01,12,TEPECİK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.836151054157,TEPECİK,1567.6675368547858,Düşük
SEFERİHİSAR,,38.189527942748,3525-011-01,12,HIDIRLIK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.835742650213,77,2142.766995027004,Düşük
MENDERES,,38.25187707894,3521-038-01,13,MİTHATPAŞA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.138159223619,OVA YOLU,1960.6147060296764,Düşük
MENDERES,2,38.245966083765,3521-018-01,13,DEREKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.113026360222,DEREKÖY,4239.912402767521,Düşük
MENDERES,,38.118511782049,3521-048-01,13,DEĞİRMENDERE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.141061431514,GAZİ OSMAN PAŞA,1737.250896838341,Düşük
ALİAĞA,,38.903759712915,3502-003-01,3,BAHÇEDERE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.112024239938,BAHÇEDERE,4793.9186417588035,Düşük
SEFERİHİSAR,,38.074945766276,3525-005-01,12,CUMHURİYET,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.908504685076,KARAKOÇ,465.6942042704787,Yüksek
SEFERİHİSAR,,38.086058663149,3525-001-01,12,ATATÜRK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.867209875616,ESKİ KÖY YERLEŞİM YERİ,301.21163981068776,Yüksek
BAYINDIR,,38.222377163034,3504-040-01,7,MİTHATPAŞA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.648843604876,MAHMUT ŞEVKET PAŞA,4144.484041007017,Düşük
BAYINDIR,,38.223146733794,3504-055-01,7,YENİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.641666744411,ER,3832.1347521477683,Düşük
KARŞIYAKA,,38.460061090881,3516-007-01,20,BOSTANLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.101087423025,CENGİZ KOCATOROS,527.9234671414242,Orta
TORBALI,,38.080050222662,3528-002-01,9,AHMETLİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.374537313336,6101,452.62524081166805,Yüksek
BERGAMA,,39.321960359469,3505-081-01,999,KATRANCI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.312001516507,KATRANCI,6148.268208040032,Güvenli
URLA,,38.332434327108,3529-033-01,18,YENİCE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.791144754906,AKDENİZ,981.1436652523698,Orta
ÇEŞME,,38.285194992372,3509-019-01,1001,OVACIK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.313143319172,7128,1576.3509084974478,Düşük
TORBALI,,38.158614347413,3528-011-01,9,CUMHURİYET,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.349699253117,3548,673.4811053273379,Orta
BAYINDIR,,38.205818678254,3504-037-01,7,KIZILCAOVA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.512856134248,KIZILCAOVA ATATÜRK,1944.8670623830544,Düşük
BAYINDIR,,38.200212718607,3504-015-01,7,ÇİFTÇİGEDİĞİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.502919474601,ÇİFTÇİGEDİĞİ,2133.524166768915,Düşük
BUCA,,38.395508826083,3508-047-01,8,YİĞİTLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.153127993337,ONAT,4485.571762723969,Düşük
MENEMEN,,38.638018055162,3522-034-01,17,HAYKIRAN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.110090708803,AHMET KAHRAMAN,1376.7117720144768,Düşük
MENEMEN,,38.700601162174,3522-033-01,17,HATUNDERE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.043789467556,HATUNDERE,3523.077979439139,Düşük
MENEMEN,,38.628269399219,3522-050-01,17,MUSTAFA KEMAL ATATÜRK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.926994795514,ZEKERİYA TOKSUZ,567.5101933979241,Orta
TORBALI,,38.224034137996,3528-008-01,9,BAHÇELİEVLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.291141053141,9109,221.52625190862454,Çok Yüksek
BERGAMA,,39.342462776142,3505-121-01,999,TOPALLAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.334550410909,TOPALLAR,4493.576297155762,Düşük
DİKİLİ,,38.989149100637,3511-007-01,995,DELİKTAŞ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.927464783855,DELİKTAŞ CUMHURİYET,4927.414264612274,Düşük
URLA,,38.239735081584,3529-036-01,18,ZEYTİNELİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.504089228287,CUMHURİYET,1535.4465615801998,Düşük
SEFERİHİSAR,,38.157993310989,3525-013-01,12,KAVAKDERE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.892471623358,KAVAKDERE,337.5117101429835,Yüksek
TİRE,43,38.083518446577,3527-036-01,997,CUMHURİYET,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.732032866576,MAHMUT AŞIK,2199.5677345303843,Düşük
KEMALPAŞA,,38.3415034306,3517-042-01,6,VİŞNELİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.398297752546,4004,10599.52303685642,Güvenli
MENEMEN,,38.583068390656,3522-027-01,17,GAZİ MUSTAFA KEMAL,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.970824368606,4120,4357.228251206093,Düşük
GÜZELBAHÇE,,38.377898850322,3514-011-01,1,YALI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.899865404847,59,9980.942906920254,Güvenli
KARABAĞLAR,,38.39275767307,3531-040-01,19,POLİGON,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.082716165451,123/1,3953.1729206722107,Düşük
KONAK,,38.438151116981,3520-073-01,21,MERSİNLİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.176765032686,2817,3332.56491172216,Düşük
MENEMEN,,38.604522176645,3522-006-01,17,AHIHIDIR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.062639001073,BAHÇELER,509.5464129121288,Orta
KINIK,,39.086265008044,3518-035-01,996,YAYAKENT,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.307917977482,BAĞIMSIZLIK,5267.041071182544,Güvenli
ÖDEMİŞ,,38.242297997452,3524-063-01,998,KÜÇÜKAVULCUK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.031893783517,BİRGİ YOLU,210.4502456178932,Çok Yüksek
ALİAĞA,,38.922753601097,3502-001-01,3,AŞAĞIŞAKRAN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.096573282332,AŞAĞIŞAKRAN,7268.025523947891,Güvenli
BAYRAKLI,,38.461428022864,3530-004-01,11,BAYRAKLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.168658719752,NUR SULTAN NAZAR BAYEV,5633.529207632421,Güvenli
TORBALI,,38.249012470222,3528-017-01,9,DAĞTEKE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.509297365903,6233,6181.169375317191,Güvenli
MENEMEN,,38.606324309115,3522-041-01,17,KARAORMAN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.231527685518,KARAORMAN,5199.8570242548,Güvenli
ÇİĞLİ,,38.534996519975,3510-016-01,16,HARMANDALI GAZİ MUSTAFA KEMAL ATATÜRK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.050502180999,9 EYLÜL,2217.1486833345675,Düşük
KARABAĞLAR,,38.309365589758,3531-030-01,19,KAVACIK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.959181025284,10022,12136.645380940137,Güvenli
DİKİLİ,,38.957560651819,3511-029-01,995,YAYLAYURT,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.920587554585,YAYLAYURT CUMHURİYET,4954.46501865146,Düşük
ÇİĞLİ,,38.49455872612,3510-002-01,16,AHMET TANER KIŞLALI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.090009138357,6794/2,3036.56691622309,Düşük
KARŞIYAKA,,38.476371698224,3516-014-01,20,İMBATLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.104619675448,6086,1826.496476662981,Düşük
KARŞIYAKA,,38.472149103011,3516-012-01,20,FİKRİ ALTAY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.103172148531,6184/3,1354.8500414042994,Düşük
BAYRAKLI,,38.470024977724,3530-003-01,11,ALPASLAN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.167507710678,1620/6,6376.39254391069,Güvenli
KARŞIYAKA,,38.474765900163,3516-022-01,20,ŞEMİKLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.091474112178,6295/1,1482.2107308525308,Düşük
KARŞIYAKA,,38.471176147813,3516-010-01,20,DEMİRKÖPRÜ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.099352062593,6182,1115.0767901253173,Düşük
SEFERİHİSAR,,38.284547701299,3525-006-01,12,ÇAMTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.941879155413,ÇAMTEPE KÖY YOLU,11090.684829854854,Güvenli
BAYRAKLI,,38.494912842337,3530-008-01,11,DOĞANÇAY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.160481703819,7194/11,6784.809659036953,Güvenli
MENDERES,,38.292024862287,3521-004-01,13,ATA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.131441190492,AHMET TANER KIŞLALI,4479.192834840491,Düşük
BAYRAKLI,,38.468333935382,3530-009-01,11,EMEK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.118731956024,ŞEHİT ASTEĞMEN MESUT UZLU,2182.49277646327,Düşük
ALİAĞA,,38.833683027961,3502-009-01,3,ÇORAKLAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.077011533382,ÇORAKLAR MERCAN,4696.251677561698,Düşük
ALİAĞA,,38.852894885899,3502-007-01,3,ÇALTILIDERE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.034587707136,ÇALTILIDERE CAMİ,487.2575237460623,Yüksek
BALÇOVA,,38.3893322707,3503-007-01,14,ONUR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.049785434803,YEŞİL CAMİİ,2020.8212711222868,Düşük
MENDERES,95,38.071050104333,3521-009-01,13,ÇAKALTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.211067155488,ÇAKALTEPE,1245.4788270890656,Düşük
SEFERİHİSAR,,38.199983869635,3525-007-01,12,ÇOLAK İBRAHİM BEY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.834986011159,FEVZİ ÇAKMAK,1238.7307223702323,Düşük
MENDERES,40,38.25566747202,3521-034-03,13,KEMALPAŞA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.135969880483,İNÖNÜ,2144.4667948684337,Düşük
SEFERİHİSAR,,38.078447716141,3525-014-01,12,MERSİN ALANI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.973484068967,ÜRKMEZ,157.2089803314155,Çok Yüksek
ÇEŞME,,38.274760316314,3509-017-01,1001,KARAKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.484551467611,KARAKÖY MAH. KÖYİÇİ YOLU,204.41970915785004,Çok Yüksek
URLA,,38.283667804474,3529-037-01,18,ZEYTİNLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.56150483341,MUSTAFA ERCAN,5759.81849166548,Güvenli
BAYINDIR,,38.222813676573,3504-024-01,7,HACI BEŞİR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.652449341475,PAŞA ÇEŞME,3951.8612989303438,Düşük
BERGAMA,,38.940801802649,3505-084-01,999,KIZILTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.133301294141,KIZILTEPE,8530.805354428458,Güvenli
KARABAĞLAR,,38.394398776094,3531-002-01,19,ADNAN SÜVARİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.096458121065,108/24,4766.3808444686665,Düşük
KARABAĞLAR,,38.393265745625,3531-021-01,19,ESENYALI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.08928086862,52/72,4470.234010525489,Düşük
KONAK,,38.398052261052,3520-043-01,21,GÜZELYALI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.083259251961,MİTHATPAŞA,3815.475467140126,Düşük
KARABAĞLAR,,38.388211768533,3531-020-01,19,ESENTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.075019117804,46/24,3596.0772732998607,Düşük
KARABAĞLAR,,38.394532065177,3531-053-01,19,ÜÇKUYULAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.072909395373,12/1,3089.4803567226054,Düşük
BALÇOVA,,38.396122247586,3503-003-01,14,EĞİTİM,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.06133236473,GAZİ OSMAN PAŞA,2115.3854159382913,Düşük
BALÇOVA,,38.389475257759,3503-006-01,14,KORUTÜRK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.038132492472,V. HÜSEYİN ÖĞÜTÇEN,1486.1772342345625,Düşük
BALÇOVA,,38.395213230855,3503-005-01,14,İNCİRALTI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.040385471391,MİTHATPAŞA,1014.8382701115678,Düşük
BAYRAKLI,,38.475946110774,3530-018-08,11,OSMANGAZİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.185357110295,592/18,6370.078013827982,Güvenli
KARŞIYAKA,,38.458158248483,3516-024-01,20,TUNA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.116662423147,1671,1902.0820322681043,Düşük
MENEMEN,,38.65456598783,3522-062-01,17,YANIKKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.081695820079,NEHİR,1220.384672369314,Düşük
MENEMEN,,38.619695398181,3522-011-01,17,BAĞCILAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.200964816537,BAĞCILAR,2178.208427767036,Düşük
GÜZELBAHÇE,,38.333336787752,3514-005-01,1,KÜÇÜKKAYA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.896410153946,ESKİ KÜÇÜKKAYA,9369.758251547119,Güvenli
KINIK,,38.962725153762,3518-030-01,996,ÖRTÜLÜ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.346964360582,ÖRTÜLÜ MAH. MEYDANI - ÇARŞI SOKAK,14854.037269921002,Güvenli
BERGAMA,,39.113120735305,3505-092-01,999,MALTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.174501573846,ATATÜRK,2802.4918324963533,Düşük
KARABAĞLAR,,38.358528463095,3531-055-01,19,YAŞAR KEMAL,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.080572333421,6000 SOKAK VE 6001 SOKAK ARASI YEŞİL ALAN,1181.8089016272647,Düşük
ÖDEMİŞ,,38.078626682351,3524-006-01,998,BADEMLİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.056745025468,YENİ KAHVE SOKAK,4270.237730386215,Düşük
BUCA,,38.371423493728,3508-045-01,8,YILDIZ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.173473846422,242/26,1920.8005123287924,Düşük
KARABAĞLAR,,38.392376327286,3531-031-01,19,KAZIM KARABEKİR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.118598085348,KAZIM KARABEKİR PARKI - SAİM ÇIKRIKÇI CAD. VE 9009/1 SOKAK KESİŞİMİ,5111.925450191082,Güvenli
KARABAĞLAR,,38.396724248243,3531-022-01,19,FAHRETTİN ALTAY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.064549347547,65/21,2326.644394955968,Düşük
BALÇOVA,,38.384402304494,3503-008-01,14,TELEFERİK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.057011406338,ENVERPAŞA,2798.290275574083,Düşük
BERGAMA,,39.126707670858,3505-111-01,999,SELÇUK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.177197537217,KOZAK YOLU ÜZERİ ESKİ ELEKTRİK SANTRALİ BAHÇESİ,3596.1261535667118,Düşük
KİRAZ,,38.217940428603,3519-022-01,994,İĞDELİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.380157153377,İĞDELİ,1038.7295772653392,Düşük
NARLIDERE,,38.392241749422,3523-004-01,5,ÇAMTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.011945454919,KAYHAN,2115.464291740782,Düşük
TORBALI,,38.146808532925,3528-033-01,9,KARŞIYAKA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.371330768065,BEKİR SAKARYA,256.91616441080373,Yüksek
TİRE,,38.086071554948,3527-032-01,997,DUATEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.749724412082,KANLIKAVAK,2205.782941620674,Düşük
KARŞIYAKA,,38.461596990088,3516-006-01,20,BAHRİYE ÜÇOK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.10819863645,GİRNE,1134.6995342855807,Düşük
ÖDEMİŞ,,38.253727046864,3524-019-01,998,CEVİZALAN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.119289234065,CEVİZALAN,2807.4006609752037,Düşük
DİKİLİ,,39.076639332204,3511-003-01,995,CUMHURİYET,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.890406024454,304,3027.703594053028,Düşük
GAZİEMİR,,38.319220791162,3513-003-01,15,ATIFBEY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.130592232732,FERİDUN PÖZÜT,2760.077498362643,Düşük
TORBALI,,38.146242234691,3528-006-01,9,KARŞIYAKA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.372463377789,BEKİR SAKARYA,194.16401474783063,Çok Yüksek
ÖDEMİŞ,,38.241289192693,3524-093-01,998,YENİCEKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.950044223057,YENİCEKÖY,253.20799480976208,Yüksek
KİRAZ,,38.184228575652,3519-042-01,994,SOLAKLAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.34652535574,SOLAKLAR,2091.0766156334835,Düşük
MENEMEN,,38.584099312424,3522-064-01,17,YEŞİL PINAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.0926128879,ŞAİR MEHMET AKİF ERSOY,906.6364494881985,Orta
MENEMEN,,38.588097863238,3522-067-01,17,ZEYTİNLİK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.075583833303,9021/1,1722.5039293342054,Düşük
MENDERES,,38.076551845234,3521-026-01,13,GÜMÜLDÜR CUMHURİYET,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.990413266015,6447,1458.976086063018,Düşük
